path	translation	split
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19236912.mp3	A dead useless man in the garden.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19236913.mp3	I love passion stories.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19236914.mp3	When have you left? at four or at five?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204413.mp3	Till this time.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204414.mp3	Your glasses felt down on the ground.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204415.mp3	You can come with me.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204416.mp3	I don’t have any other questions.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204417.mp3	My birthday was yesterday.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204463.mp3	I can’t get the exact meaning of this sentence.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204464.mp3	Please, have a look at the papers.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204465.mp3	Have you bought that from the black-market?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204467.mp3	I need more time to finish my homework.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204469.mp3	Plastic doesn’t get burned easily.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19209648.mp3	What do you want now?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19209649.mp3	Everyone respect you.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19209650.mp3	The summer ended.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19209652.mp3	The station is located to the west of the hotel	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19209677.mp3	I visited Paris twice.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19209679.mp3	There is a person on the phone who wants you.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19209680.mp3	Give me a piece of bread please.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19209682.mp3	He has died without leaving a will.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19209723.mp3	She was working for our company.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19209730.mp3	Chew your food well.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205059.mp3	Bilaal is taller than Karam.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205060.mp3	Can you speak with us?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205064.mp3	I go to school by bus.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205065.mp3	A daily lesson for one hour and half.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205068.mp3	How many close friends do you got?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205071.mp3	It’s getting warmer day after day.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205072.mp3	Maiko go to school on the bicycle.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205073.mp3	There were around twenty person.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205074.mp3	The house is occupied.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205075.mp3	Everyone loves music.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233446.mp3	The weather is good today.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233447.mp3	I advised him not to put a lot of sugar.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233448.mp3	Can you see the difference?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233449.mp3	You deserve to succeed.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233450.mp3	Our school is near the station.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233451.mp3	Here is the problem	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233452.mp3	My father made me wash the car.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233453.mp3	Do you still remember me?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233454.mp3	I work in an oil company.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233455.mp3	There was a car accident yesterday.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205874.mp3	Who made that iceman?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205875.mp3	Her daughter has become a beautiful woman.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205876.mp3	My front tooth felt down.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205877.mp3	This is his house.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205878.mp3	You hate Neck, right?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205879.mp3	He put the book on the shelf.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205880.mp3	I stayed at home the last night.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205881.mp3	You are not our friend.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205882.mp3	Do you love each other badly?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19205883.mp3	He was harming my arm	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220364.mp3	It’s hard to speak three languages	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220365.mp3	Your cake is delicious.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220366.mp3	I know your father.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220367.mp3	You’re teachers.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220368.mp3	You deserve the prize.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220376.mp3	You’re in a safe place.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220377.mp3	The origin of this word is French as well.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220378.mp3	There isn’t much milk.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220383.mp3	It’s very hot in South Spain in summer.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220386.mp3	How is everyone?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19220387.mp3	What is your name?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19375892.mp3	Will we catch the train?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19375894.mp3	The Copra snakes are always awake.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19375896.mp3	Good evening.	test_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19375912.mp3	All of these are against, Nay says.	test_covost
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19375913.mp3	What is the price for half a kilo?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19375914.mp3	This will not change anything.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19375915.mp3	Everybody gets in.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19375916.mp3	I’m almost ready.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19375922.mp3	I play tennis everyday.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19375923.mp3	The king misused his authority.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19375924.mp3	Watch out! There is a truck coming.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19375925.mp3	You have violated the law.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204864.mp3	I’ll pay.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204865.mp3	Are you kidding with me?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204866.mp3	Tom speaks Japanese fluently.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204867.mp3	The clock is fixed at the wall.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204868.mp3	“How old are you?” “Sixteen years old”	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204869.mp3	I am grateful for your help.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204870.mp3	Good night. Happy dreams.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204871.mp3	He walked to home.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204872.mp3	Do you need help?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204877.mp3	John travelled to France yesterday.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204878.mp3	She didn’t mean to hurt anyone with her words.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204881.mp3	My tooth is hurting me.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19090097.mp3	The bed I slept on yesterday wasn’t comfortable.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19090098.mp3	He plays the piano very well.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19090099.mp3	She went too.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19090100.mp3	It seems that Mr.Tanaka has passed the exam	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19090160.mp3	Hurry up or you’ll miss the plane.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19090163.mp3	One of the bags is complexly empty.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19090164.mp3	He is Taro's older brother.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19090165.mp3	We eat to live, not live to eat.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19090171.mp3	My heart was filled with happiness.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19090172.mp3	Let me measure your blood pressure.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19090173.mp3	I don’t speak German.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19090174.mp3	He agrees with me.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19090175.mp3	Watch out!	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19224861.mp3	I’ll let the decision for you.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19224862.mp3	China is rich with natural resources.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19224863.mp3	She speaks too much.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19224865.mp3	The phone rang many times.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19224886.mp3	I’ll read a book.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19224887.mp3	No. sorry, I have to return early.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19224888.mp3	He introduced me to her sister.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19224889.mp3	Cats are extremely clean animals.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19224911.mp3	I tried to change the subject.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19224912.mp3	All of my friends loves football.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19224913.mp3	I didn’t meant that.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19224914.mp3	Earth, Martian, and Jupiter are all planets.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19224915.mp3	It’s better for you to go by bus.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19259854.mp3	I can’t see anything.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19259855.mp3	Return the book to its owner.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19259856.mp3	I need more time.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19259857.mp3	I lived here for about sixty years.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19259858.mp3	I’d like to see her.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19259859.mp3	Sit at anywhere you like.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19259860.mp3	What do you like?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19259861.mp3	Spring is here.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19259862.mp3	Don’t depend on other too much.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19259863.mp3	Give me another chance.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19274821.mp3	Hasn’t she seen a doctor?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19274824.mp3	We painted the house with green.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19274825.mp3	No one can help me.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19274826.mp3	Nobody encouraged her.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233796.mp3	Come here.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233797.mp3	You should do your homework immediately.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233798.mp3	I have refused the money.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233799.mp3	Smoking is a bad habit.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233800.mp3	It was stupid for me to make a mistake like this	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233861.mp3	Is that love?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233862.mp3	This is my lecture mate	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233864.mp3	Haven’t we met before?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233867.mp3	There is a monster under my bed.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233870.mp3	You’re so beautiful!	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233876.mp3	I have three cousins.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233877.mp3	I have a headache.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233878.mp3	Honestly I don’t agree with you.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233879.mp3	Andy must have trained a lot.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19233880.mp3	Jack stopped talking suddenly when Marry entered the room.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19206423.mp3	Give me something to write on.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19206424.mp3	He took his sister with him.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19206425.mp3	Can you borrow me your dictionary?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19206426.mp3	I was about to cry.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19206428.mp3	For some reason, the microphone has never worked.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19206429.mp3	I can’t forgive him on what he has done.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19206431.mp3	And maybe a complicated problem will be solved by Allah.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19206432.mp3	Another word of zucchini is zucchini.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19206436.mp3	You can go wherever you want.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19206437.mp3	I’ll attend.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19206443.mp3	We arrived London at midnight.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19206444.mp3	Do you have a car?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19206445.mp3	When will you leave?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19206446.mp3	I have stomach discomfort.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19206447.mp3	Have you finished it?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204473.mp3	Make a sentence from these words.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204474.mp3	Will you attend tonight’s party?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204475.mp3	Pollution is harmful for our planet.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204476.mp3	After we slept	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204523.mp3	This car is bigger than that one.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204524.mp3	What do you mean?	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204525.mp3	Both students haven’t succeeded in the exam.	test
../arabic_data/cv-corpus-7.0-2021-07-21/ar/clips/common_voice_ar_19204544.mp3	My father is a doctor.	test
